법정동코드,시도명,시군구명,읍면동명,리명,계,70세이상 계,70세이상 인구비율
4682043028,전라남도,해남군,화원면,매월리,224,67,29.910714285714285
4682043029,전라남도,해남군,화원면,후산리,207,69,33.33333333333333
4682043030,전라남도,해남군,화원면,인지리,157,57,36.30573248407643
4682043031,전라남도,해남군,화원면,주광리,2,1,50.0
4682043032,전라남도,해남군,화원면,화봉리,139,32,23.021582733812952
4682043033,전라남도,해남군,화원면,산호리,298,112,37.58389261744966
4682043034,전라남도,해남군,화원면,장춘리,209,69,33.014354066985646
4682043035,전라남도,해남군,화원면,성산리,192,53,27.604166666666668
4683025021,전라남도,영암군,영암읍,회문리,464,106,22.844827586206897
4683025022,전라남도,영암군,영암읍,교동리,977,146,14.943705220061412
4683025023,전라남도,영암군,영암읍,서남리,621,113,18.19645732689211
4683025024,전라남도,영암군,영암읍,동무리,511,90,17.61252446183953
4683025025,전라남도,영암군,영암읍,남풍리,961,169,17.585848074921955
4683025026,전라남도,영암군,영암읍,역리,1536,222,14.453125
4683025027,전라남도,영암군,영암읍,춘양리,832,96,11.538461538461538
4683025028,전라남도,영암군,영암읍,용흥리,185,65,35.13513513513514
4683025029,전라남도,영암군,영암읍,개신리,262,79,30.15267175572519
4683025030,전라남도,영암군,영암읍,망호리,289,104,35.98615916955018
4683025031,전라남도,영암군,영암읍,송평리,316,107,33.860759493670884
4683025032,전라남도,영암군,영암읍,대신리,233,71,30.472103004291846
4683025033,전라남도,영암군,영암읍,장암리,260,94,36.15384615384615
4683025034,전라남도,영암군,영암읍,농덕리,180,63,35.0
4683025035,전라남도,영암군,영암읍,학송리,129,62,48.06201550387597
4683025036,전라남도,영암군,영암읍,한대리,50,28,56.00000000000001
4683025321,전라남도,영암군,삼호읍,서창리,265,78,29.433962264150942
4683025322,전라남도,영암군,삼호읍,망산리,272,90,33.088235294117645
4683025323,전라남도,영암군,삼호읍,서호리,384,119,30.989583333333332
4683025324,전라남도,영암군,삼호읍,동호리,259,75,28.957528957528954
4683025325,전라남도,영암군,삼호읍,산호리,805,162,20.124223602484474
4683025326,전라남도,영암군,삼호읍,용앙리,12627,679,5.377365961827829
4683025327,전라남도,영암군,삼호읍,난전리,721,172,23.855755894590846
4683025328,전라남도,영암군,삼호읍,삼포리,467,105,22.483940042826553
4683025329,전라남도,영암군,삼호읍,용당리,6034,294,4.872389791183294
4683025330,전라남도,영암군,삼호읍,나불리,139,11,7.913669064748201
4683031021,전라남도,영암군,덕진면,노송리,197,73,37.055837563451774
4683031022,전라남도,영암군,덕진면,운암리,124,56,45.16129032258064
4683031023,전라남도,영암군,덕진면,영보리,129,46,35.65891472868217
4683031024,전라남도,영암군,덕진면,백계리,181,48,26.519337016574585
4683031025,전라남도,영암군,덕진면,영등리,171,62,36.25730994152047
4683031026,전라남도,영암군,덕진면,용산리,170,62,36.470588235294116
4683031027,전라남도,영암군,덕진면,덕진리,241,61,25.311203319502074
4683031028,전라남도,영암군,덕진면,금강리,318,123,38.67924528301887
4683031029,전라남도,영암군,덕진면,장선리,202,82,40.5940594059406
4683032021,전라남도,영암군,금정면,연보리,110,41,37.27272727272727
4683032022,전라남도,영암군,금정면,아천리,274,106,38.68613138686132
4683032023,전라남도,영암군,금정면,월평리,247,102,41.29554655870445
4683032024,전라남도,영암군,금정면,용흥리,416,115,27.64423076923077
4683032025,전라남도,영암군,금정면,남송리,201,91,45.27363184079602
4683032026,전라남도,영암군,금정면,안노리,300,110,36.666666666666664
4683032027,전라남도,영암군,금정면,와운리,149,58,38.92617449664429
4683032028,전라남도,영암군,금정면,연소리,144,43,29.86111111111111
4683032029,전라남도,영암군,금정면,청용리,98,30,30.612244897959183
4683032030,전라남도,영암군,금정면,쌍효리,11,4,36.36363636363637
4683032031,전라남도,영암군,금정면,세류리,69,27,39.130434782608695
4683033021,전라남도,영암군,신북면,모산리,239,94,39.33054393305439
4683033022,전라남도,영암군,신북면,금수리,168,48,28.57142857142857
4683033023,전라남도,영암군,신북면,유곡리,229,91,39.737991266375545
4683033024,전라남도,영암군,신북면,갈곡리,276,96,34.78260869565217
4683033025,전라남도,영암군,신북면,학동리,183,60,32.78688524590164
4683033026,전라남도,영암군,신북면,양계리,162,50,30.864197530864196
4683033027,전라남도,영암군,신북면,장산리,165,44,26.666666666666668
4683033028,전라남도,영암군,신북면,명동리,78,27,34.61538461538461
4683033029,전라남도,영암군,신북면,이천리,347,127,36.59942363112392
4683033030,전라남도,영암군,신북면,월평리,1152,305,26.475694444444443
4683033031,전라남도,영암군,신북면,행정리,240,90,37.5
4683033032,전라남도,영암군,신북면,월지리,175,71,40.57142857142857
4683033033,전라남도,영암군,신북면,용산리,82,23,28.04878048780488
4683034021,전라남도,영암군,시종면,와우리,216,72,33.33333333333333
4683034022,전라남도,영암군,시종면,구산리,274,95,34.67153284671533
4683034023,전라남도,영암군,시종면,봉소리,193,62,32.12435233160622
4683034024,전라남도,영암군,시종면,신학리,372,113,30.376344086021508
4683034025,전라남도,영암군,시종면,월송리,101,47,46.53465346534654
4683034026,전라남도,영암군,시종면,내동리,321,98,30.529595015576323
4683034027,전라남도,영암군,시종면,만수리,379,99,26.121372031662272
4683034028,전라남도,영암군,시종면,태간리,159,62,38.9937106918239
4683034029,전라남도,영암군,시종면,월롱리,175,47,26.857142857142858
4683034030,전라남도,영암군,시종면,월악리,212,96,45.28301886792453
4683034031,전라남도,영암군,시종면,금지리,219,82,37.44292237442922
4683034032,전라남도,영암군,시종면,신흥리,231,107,46.320346320346324
4683034033,전라남도,영암군,시종면,신연리,235,66,28.085106382978726
4683034034,전라남도,영암군,시종면,옥야리,197,80,40.609137055837564
4683035021,전라남도,영암군,도포면,원항리,273,86,31.5018315018315
4683035022,전라남도,영암군,도포면,봉호리,399,122,30.576441102756892
4683035023,전라남도,영암군,도포면,덕화리,231,81,35.064935064935064
4683035024,전라남도,영암군,도포면,도포리,122,56,45.90163934426229
4683035025,전라남도,영암군,도포면,구학리,298,87,29.194630872483224
4683035026,전라남도,영암군,도포면,영호리,270,106,39.25925925925926
4683035027,전라남도,영암군,도포면,성산리,279,88,31.54121863799283
4683035028,전라남도,영암군,도포면,수산리,260,82,31.538461538461537
4683036021,전라남도,영암군,군서면,해창리,236,78,33.05084745762712
4683036022,전라남도,영암군,군서면,마산리,225,76,33.77777777777778
4683036023,전라남도,영암군,군서면,성양리,174,64,36.7816091954023
4683036024,전라남도,영암군,군서면,동호리,202,79,39.10891089108911
4683036025,전라남도,영암군,군서면,양장리,178,55,30.89887640449438
4683036026,전라남도,영암군,군서면,모정리,237,90,37.9746835443038
4683036027,전라남도,영암군,군서면,서구림리,259,113,43.62934362934363
4683036028,전라남도,영암군,군서면,동구림리,622,194,31.189710610932476
4683036029,전라남도,영암군,군서면,도갑리,471,136,28.874734607218684
4683036030,전라남도,영암군,군서면,월곡리,341,109,31.964809384164223
4683036031,전라남도,영암군,군서면,도장리,137,54,39.416058394160586
4683037021,전라남도,영암군,서호면,몽해리,207,87,42.028985507246375
4683037022,전라남도,영암군,서호면,화송리,169,73,43.19526627218935
4683037023,전라남도,영암군,서호면,청용리,91,34,37.362637362637365
4683037024,전라남도,영암군,서호면,엄길리,199,78,39.19597989949749
4683037025,전라남도,영암군,서호면,장천리,225,78,34.66666666666667
4683037026,전라남도,영암군,서호면,쌍풍리,289,105,36.332179930795846
4683037027,전라남도,영암군,서호면,소산리,178,67,37.640449438202246
4683037028,전라남도,영암군,서호면,성재리,239,77,32.21757322175732
4683037029,전라남도,영암군,서호면,금강리,121,55,45.45454545454545
4683037030,전라남도,영암군,서호면,태백리,101,40,39.603960396039604
4683038021,전라남도,영암군,학산면,묵동리,85,23,27.058823529411764
4683038022,전라남도,영암군,학산면,상월리,261,89,34.099616858237546
4683038023,전라남도,영암군,학산면,용산리,362,137,37.84530386740331
4683038024,전라남도,영암군,학산면,학계리,102,27,26.47058823529412
4683038025,전라남도,영암군,학산면,용소리,250,85,34.0
4683038026,전라남도,영암군,학산면,금계리,372,110,29.56989247311828
4683038027,전라남도,영암군,학산면,독천리,1055,237,22.464454976303315
4683038028,전라남도,영암군,학산면,신덕리,138,57,41.30434782608695
4683038029,전라남도,영암군,학산면,은곡리,107,40,37.38317757009346
4683038030,전라남도,영암군,학산면,매월리,136,78,57.35294117647059
4683039021,전라남도,영암군,미암면,두억리,191,69,36.12565445026178
4683039022,전라남도,영암군,미암면,미암리,152,68,44.73684210526316
4683039023,전라남도,영암군,미암면,선황리,208,86,41.34615384615385
4683039024,전라남도,영암군,미암면,남산리,234,88,37.60683760683761
4683039025,전라남도,영암군,미암면,춘동리,247,87,35.22267206477733
4683039026,전라남도,영암군,미암면,채지리,392,115,29.336734693877553
4683039027,전라남도,영암군,미암면,신한리,199,62,31.155778894472363
4683039028,전라남도,영암군,미암면,신포리,205,63,30.73170731707317
4683039029,전라남도,영암군,미암면,호포리,291,90,30.927835051546392
4684025021,전라남도,무안군,무안읍,성내리,1633,280,17.146356399265155
4684025022,전라남도,무안군,무안읍,성동리,1309,216,16.50114591291062
4684025023,전라남도,무안군,무안읍,성남리,4239,559,13.187072422741211
4684025024,전라남도,무안군,무안읍,교촌리,2383,322,13.51237935375577
4684025025,전라남도,무안군,무안읍,용월리,285,94,32.98245614035088
4684025026,전라남도,무안군,무안읍,고절리,323,108,33.43653250773993
4684025027,전라남도,무안군,무안읍,매곡리,291,84,28.865979381443296
4684025028,전라남도,무안군,무안읍,성암리,107,39,36.44859813084112
4684025029,전라남도,무안군,무안읍,평용리,79,28,35.44303797468354
4684025030,전라남도,무안군,무안읍,신학리,217,73,33.6405529953917
4684025321,전라남도,무안군,일로읍,청호리,242,76,31.40495867768595
4684025322,전라남도,무안군,일로읍,망월리,219,72,32.87671232876712
4684025323,전라남도,무안군,일로읍,죽산리,441,154,34.92063492063492
4684025324,전라남도,무안군,일로읍,구정리,147,50,34.01360544217687
4684025325,전라남도,무안군,일로읍,의산리,756,195,25.793650793650798
4684025326,전라남도,무안군,일로읍,월암리,2350,570,24.25531914893617
4684025327,전라남도,무안군,일로읍,용산리,493,151,30.628803245436103
4684025328,전라남도,무안군,일로읍,산정리,323,114,35.294117647058826
4684025329,전라남도,무안군,일로읍,광암리,253,72,28.458498023715418
4684025330,전라남도,무안군,일로읍,상신기리,195,67,34.35897435897436
4684025331,전라남도,무안군,일로읍,복룡리,439,135,30.751708428246015
4684025332,전라남도,무안군,일로읍,지장리,216,73,33.7962962962963
4684025333,전라남도,무안군,일로읍,감돈리,270,81,30.0
4684025335,전라남도,무안군,일로읍,오룡리,9892,163,1.6477961989486454
4684025621,전라남도,무안군,삼향읍,임성리,792,223,28.156565656565657
4684025622,전라남도,무안군,삼향읍,남악리,35096,1185,3.376453157054935
4684025623,전라남도,무안군,삼향읍,용포리,829,200,24.125452352231605
4684025624,전라남도,무안군,삼향읍,맥포리,628,170,27.070063694267514
4684025625,전라남도,무안군,삼향읍,유교리,1164,247,21.219931271477662
4684025626,전라남도,무안군,삼향읍,왕산리,1091,321,29.422548120989916
4684025627,전라남도,무안군,삼향읍,지산리,737,181,24.559023066485754
4684032021,전라남도,무안군,몽탄면,달산리,164,36,21.951219512195124
4684032022,전라남도,무안군,몽탄면,봉명리,100,31,31.0
4684032023,전라남도,무안군,몽탄면,양장리,179,74,41.340782122905026
4684032024,전라남도,무안군,몽탄면,청용리,110,42,38.18181818181819
4684032025,전라남도,무안군,몽탄면,당호리,160,54,33.75
4684032026,전라남도,무안군,몽탄면,명산리,207,70,33.81642512077295
4684032027,전라남도,무안군,몽탄면,몽강리,102,38,37.254901960784316
4684032028,전라남도,무안군,몽탄면,약곡리,124,38,30.64516129032258
4684032029,전라남도,무안군,몽탄면,귀학리,72,32,44.44444444444444
4684032030,전라남도,무안군,몽탄면,사천리,317,118,37.22397476340694
